profileID,respID,qID,altID,obsID,type,price,freshness,image
61,623,4,1,3736,Fuji,3.5,Average,fuji.jpg
55,623,4,2,3736,Red Delicious,2.5,Average,redDelicious.jpg
82,623,4,3,3736,Gala,2,Poor,gala.jpg
64,623,5,1,3737,Pink Lady,3.5,Average,pinkLady.jpg
48,623,5,2,3737,Honeycrisp,2,Average,honeycrisp.jpg
34,623,5,3,3737,Pink Lady,4,Excellent,pinkLady.jpg
82,623,6,1,3738,Gala,2,Poor,gala.jpg
14,623,6,2,3738,Pink Lady,2,Excellent,pinkLady.jpg
59,623,6,3,3738,Pink Lady,3,Average,pinkLady.jpg
49,624,1,1,3739,Pink Lady,2,Average,pinkLady.jpg
50,624,1,2,3739,Red Delicious,2,Average,redDelicious.jpg
73,624,1,3,3739,Honeycrisp,1,Poor,honeycrisp.jpg
2,624,2,1,3740,Gala,1,Excellent,gala.jpg
52,624,2,2,3740,Gala,2.5,Average,gala.jpg
81,624,2,3,3740,Fuji,2,Poor,fuji.jpg
17,624,3,1,3741,Gala,2.5,Excellent,gala.jpg
25,624,3,2,3741,Red Delicious,3,Excellent,redDelicious.jpg
18,624,3,3,3741,Honeycrisp,2.5,Excellent,honeycrisp.jpg
63,624,4,1,3742,Honeycrisp,3.5,Average,honeycrisp.jpg
83,624,4,2,3742,Honeycrisp,2,Poor,honeycrisp.jpg
70,624,4,3,3742,Red Delicious,4,Average,redDelicious.jpg
65,624,5,1,3743,Red Delicious,3.5,Average,redDelicious.jpg
6,624,5,2,3743,Fuji,1.5,Excellent,fuji.jpg
2,624,5,3,3743,Gala,1,Excellent,gala.jpg
87,624,6,1,3744,Gala,2.5,Poor,gala.jpg
12,624,6,2,3744,Gala,2,Excellent,gala.jpg
48,624,6,3,3744,Honeycrisp,2,Average,honeycrisp.jpg
83,625,1,1,3745,Honeycrisp,2,Poor,honeycrisp.jpg
52,625,1,2,3745,Gala,2.5,Average,gala.jpg
44,625,1,3,3745,Pink Lady,1.5,Average,pinkLady.jpg
67,625,2,1,3746,Gala,4,Average,gala.jpg
48,625,2,2,3746,Honeycrisp,2,Average,honeycrisp.jpg
89,625,2,3,3746,Pink Lady,2.5,Poor,pinkLady.jpg
26,625,3,1,3747,Fuji,3.5,Excellent,fuji.jpg
46,625,3,2,3747,Fuji,2,Average,fuji.jpg
7,625,3,3,3747,Gala,1.5,Excellent,gala.jpg
85,625,4,1,3748,Red Delicious,2,Poor,redDelicious.jpg
55,625,4,2,3748,Red Delicious,2.5,Average,redDelicious.jpg
86,625,4,3,3748,Fuji,2.5,Poor,fuji.jpg
85,625,5,1,3749,Red Delicious,2,Poor,redDelicious.jpg
82,625,5,2,3749,Gala,2,Poor,gala.jpg
87,625,5,3,3749,Gala,2.5,Poor,gala.jpg
63,625,6,1,3750,Honeycrisp,3.5,Average,honeycrisp.jpg
35,625,6,2,3750,Red Delicious,4,Excellent,redDelicious.jpg
76,625,6,3,3750,Fuji,1.5,Poor,fuji.jpg
36,626,1,1,3751,Fuji,1,Average,fuji.jpg
27,626,1,2,3751,Gala,3.5,Excellent,gala.jpg
79,626,1,3,3751,Pink Lady,1.5,Poor,pinkLady.jpg
12,626,2,1,3752,Gala,2,Excellent,gala.jpg
66,626,2,2,3752,Fuji,4,Average,fuji.jpg
92,626,2,3,3752,Gala,3,Poor,gala.jpg
101,626,3,1,3753,Fuji,4,Poor,fuji.jpg
56,626,3,2,3753,Fuji,3,Average,fuji.jpg
36,626,3,3,3753,Fuji,1,Average,fuji.jpg
44,626,4,1,3754,Pink Lady,1.5,Average,pinkLady.jpg
102,626,4,2,3754,Gala,4,Poor,gala.jpg
38,626,4,3,3754,Honeycrisp,1,Average,honeycrisp.jpg
73,626,5,1,3755,Honeycrisp,1,Poor,honeycrisp.jpg
84,626,5,2,3755,Pink Lady,2,Poor,pinkLady.jpg
89,626,5,3,3755,Pink Lady,2.5,Poor,pinkLady.jpg
20,626,6,1,3756,Red Delicious,2.5,Excellent,redDelicious.jpg
80,626,6,2,3756,Red Delicious,1.5,Poor,redDelicious.jpg
36,626,6,3,3756,Fuji,1,Average,fuji.jpg
56,627,1,1,3757,Fuji,3,Average,fuji.jpg
11,627,1,2,3757,Fuji,2,Excellent,fuji.jpg
67,627,1,3,3757,Gala,4,Average,gala.jpg
72,627,2,1,3758,Gala,1,Poor,gala.jpg
48,627,2,2,3758,Honeycrisp,2,Average,honeycrisp.jpg
62,627,2,3,3758,Gala,3.5,Average,gala.jpg
3,627,3,1,3759,Honeycrisp,1,Excellent,honeycrisp.jpg
57,627,3,2,3759,Gala,3,Average,gala.jpg
86,627,3,3,3759,Fuji,2.5,Poor,fuji.jpg
36,627,4,1,3760,Fuji,1,Average,fuji.jpg
75,627,4,2,3760,Red Delicious,1,Poor,redDelicious.jpg
44,627,4,3,3760,Pink Lady,1.5,Average,pinkLady.jpg
22,627,5,1,3761,Gala,3,Excellent,gala.jpg
32,627,5,2,3761,Gala,4,Excellent,gala.jpg
54,627,5,3,3761,Pink Lady,2.5,Average,pinkLady.jpg
93,627,6,1,3762,Honeycrisp,3,Poor,honeycrisp.jpg
28,627,6,2,3762,Honeycrisp,3.5,Excellent,honeycrisp.jpg
22,627,6,3,3762,Gala,3,Excellent,gala.jpg
49,628,1,1,3763,Pink Lady,2,Average,pinkLady.jpg
70,628,1,2,3763,Red Delicious,4,Average,redDelicious.jpg
43,628,1,3,3763,Honeycrisp,1.5,Average,honeycrisp.jpg
33,628,2,1,3764,Honeycrisp,4,Excellent,honeycrisp.jpg
21,628,2,2,3764,Fuji,3,Excellent,fuji.jpg
34,628,2,3,3764,Pink Lady,4,Excellent,pinkLady.jpg
32,628,3,1,3765,Gala,4,Excellent,gala.jpg
104,628,3,2,3765,Pink Lady,4,Poor,pinkLady.jpg
67,628,3,3,3765,Gala,4,Average,gala.jpg
4,628,4,1,3766,Pink Lady,1,Excellent,pinkLady.jpg
59,628,4,2,3766,Pink Lady,3,Average,pinkLady.jpg
46,628,4,3,3766,Fuji,2,Average,fuji.jpg
8,628,5,1,3767,Honeycrisp,1.5,Excellent,honeycrisp.jpg
21,628,5,2,3767,Fuji,3,Excellent,fuji.jpg
96,628,5,3,3767,Fuji,3.5,Poor,fuji.jpg
47,628,6,1,3768,Gala,2,Average,gala.jpg
100,628,6,2,3768,Red Delicious,3.5,Poor,redDelicious.jpg
48,628,6,3,3768,Honeycrisp,2,Average,honeycrisp.jpg
77,629,1,1,3769,Gala,1.5,Poor,gala.jpg
78,629,1,2,3769,Honeycrisp,1.5,Poor,honeycrisp.jpg
5,629,1,3,3769,Red Delicious,1,Excellent,redDelicious.jpg
21,629,2,1,3770,Fuji,3,Excellent,fuji.jpg
74,629,2,2,3770,Pink Lady,1,Poor,pinkLady.jpg
84,629,2,3,3770,Pink Lady,2,Poor,pinkLady.jpg
52,629,3,1,3771,Gala,2.5,Average,gala.jpg
30,629,3,2,3771,Red Delicious,3.5,Excellent,redDelicious.jpg
100,629,3,3,3771,Red Delicious,3.5,Poor,redDelicious.jpg
47,629,4,1,3772,Gala,2,Average,gala.jpg
62,629,4,2,3772,Gala,3.5,Average,gala.jpg
101,629,4,3,3772,Fuji,4,Poor,fuji.jpg
14,629,5,1,3773,Pink Lady,2,Excellent,pinkLady.jpg
34,629,5,2,3773,Pink Lady,4,Excellent,pinkLady.jpg
83,629,5,3,3773,Honeycrisp,2,Poor,honeycrisp.jpg
73,629,6,1,3774,Honeycrisp,1,Poor,honeycrisp.jpg
74,629,6,2,3774,Pink Lady,1,Poor,pinkLady.jpg
89,629,6,3,3774,Pink Lady,2.5,Poor,pinkLady.jpg
5,630,1,1,3775,Red Delicious,1,Excellent,redDelicious.jpg
25,630,1,2,3775,Red Delicious,3,Excellent,redDelicious.jpg
34,630,1,3,3775,Pink Lady,4,Excellent,pinkLady.jpg
68,630,2,1,3776,Honeycrisp,4,Average,honeycrisp.jpg
43,630,2,2,3776,Honeycrisp,1.5,Average,honeycrisp.jpg
38,630,2,3,3776,Honeycrisp,1,Average,honeycrisp.jpg
7,630,3,1,3777,Gala,1.5,Excellent,gala.jpg
20,630,3,2,3777,Red Delicious,2.5,Excellent,redDelicious.jpg
67,630,3,3,3777,Gala,4,Average,gala.jpg
18,630,4,1,3778,Honeycrisp,2.5,Excellent,honeycrisp.jpg
61,630,4,2,3778,Fuji,3.5,Average,fuji.jpg
51,630,4,3,3778,Fuji,2.5,Average,fuji.jpg
99,630,5,1,3779,Pink Lady,3.5,Poor,pinkLady.jpg
64,630,5,2,3779,Pink Lady,3.5,Average,pinkLady.jpg
29,630,5,3,3779,Pink Lady,3.5,Excellent,pinkLady.jpg
45,630,6,1,3780,Red Delicious,1.5,Average,redDelicious.jpg
5,630,6,2,3780,Red Delicious,1,Excellent,redDelicious.jpg
70,630,6,3,3780,Red Delicious,4,Average,redDelicious.jpg
14,631,1,1,3781,Pink Lady,2,Excellent,pinkLady.jpg
19,631,1,2,3781,Pink Lady,2.5,Excellent,pinkLady.jpg
70,631,1,3,3781,Red Delicious,4,Average,redDelicious.jpg
56,631,2,1,3782,Fuji,3,Average,fuji.jpg
50,631,2,2,3782,Red Delicious,2,Average,redDelicious.jpg
28,631,2,3,3782,Honeycrisp,3.5,Excellent,honeycrisp.jpg
92,631,3,1,3783,Gala,3,Poor,gala.jpg
12,631,3,2,3783,Gala,2,Excellent,gala.jpg
99,631,3,3,3783,Pink Lady,3.5,Poor,pinkLady.jpg
81,631,4,1,3784,Fuji,2,Poor,fuji.jpg
2,631,4,2,3784,Gala,1,Excellent,gala.jpg
66,631,4,3,3784,Fuji,4,Average,fuji.jpg
71,631,5,1,3785,Fuji,1,Poor,fuji.jpg
67,631,5,2,3785,Gala,4,Average,gala.jpg
1,631,5,3,3785,Fuji,1,Excellent,fuji.jpg
43,631,6,1,3786,Honeycrisp,1.5,Average,honeycrisp.jpg
94,631,6,2,3786,Pink Lady,3,Poor,pinkLady.jpg
30,631,6,3,3786,Red Delicious,3.5,Excellent,redDelicious.jpg
28,632,1,1,3787,Honeycrisp,3.5,Excellent,honeycrisp.jpg
30,632,1,2,3787,Red Delicious,3.5,Excellent,redDelicious.jpg
77,632,1,3,3787,Gala,1.5,Poor,gala.jpg
68,632,2,1,3788,Honeycrisp,4,Average,honeycrisp.jpg
5,632,2,2,3788,Red Delicious,1,Excellent,redDelicious.jpg
96,632,2,3,3788,Fuji,3.5,Poor,fuji.jpg
6,632,3,1,3789,Fuji,1.5,Excellent,fuji.jpg
62,632,3,2,3789,Gala,3.5,Average,gala.jpg
76,632,3,3,3789,Fuji,1.5,Poor,fuji.jpg
36,632,4,1,3790,Fuji,1,Average,fuji.jpg
20,632,4,2,3790,Red Delicious,2.5,Excellent,redDelicious.jpg
55,632,4,3,3790,Red Delicious,2.5,Average,redDelicious.jpg
25,632,5,1,3791,Red Delicious,3,Excellent,redDelicious.jpg
60,632,5,2,3791,Red Delicious,3,Average,redDelicious.jpg
83,632,5,3,3791,Honeycrisp,2,Poor,honeycrisp.jpg
80,632,6,1,3792,Red Delicious,1.5,Poor,redDelicious.jpg
50,632,6,2,3792,Red Delicious,2,Average,redDelicious.jpg
84,632,6,3,3792,Pink Lady,2,Poor,pinkLady.jpg
95,633,1,1,3793,Red Delicious,3,Poor,redDelicious.jpg
39,633,1,2,3793,Pink Lady,1,Average,pinkLady.jpg
31,633,1,3,3793,Fuji,4,Excellent,fuji.jpg
39,633,2,1,3794,Pink Lady,1,Average,pinkLady.jpg
92,633,2,2,3794,Gala,3,Poor,gala.jpg
69,633,2,3,3794,Pink Lady,4,Average,pinkLady.jpg
24,633,3,1,3795,Pink Lady,3,Excellent,pinkLady.jpg
8,633,3,2,3795,Honeycrisp,1.5,Excellent,honeycrisp.jpg
83,633,3,3,3795,Honeycrisp,2,Poor,honeycrisp.jpg
39,633,4,1,3796,Pink Lady,1,Average,pinkLady.jpg
57,633,4,2,3796,Gala,3,Average,gala.jpg
5,633,4,3,3796,Red Delicious,1,Excellent,redDelicious.jpg
62,633,5,1,3797,Gala,3.5,Average,gala.jpg
51,633,5,2,3797,Fuji,2.5,Average,fuji.jpg
66,633,5,3,3797,Fuji,4,Average,fuji.jpg
96,633,6,1,3798,Fuji,3.5,Poor,fuji.jpg
39,633,6,2,3798,Pink Lady,1,Average,pinkLady.jpg
79,633,6,3,3798,Pink Lady,1.5,Poor,pinkLady.jpg
65,634,1,1,3799,Red Delicious,3.5,Average,redDelicious.jpg
22,634,1,2,3799,Gala,3,Excellent,gala.jpg
12,634,1,3,3799,Gala,2,Excellent,gala.jpg
44,634,2,1,3800,Pink Lady,1.5,Average,pinkLady.jpg
95,634,2,2,3800,Red Delicious,3,Poor,redDelicious.jpg
27,634,2,3,3800,Gala,3.5,Excellent,gala.jpg
90,634,3,1,3801,Red Delicious,2.5,Poor,redDelicious.jpg
15,634,3,2,3801,Red Delicious,2,Excellent,redDelicious.jpg
55,634,3,3,3801,Red Delicious,2.5,Average,redDelicious.jpg
53,634,4,1,3802,Honeycrisp,2.5,Average,honeycrisp.jpg
8,634,4,2,3802,Honeycrisp,1.5,Excellent,honeycrisp.jpg
83,634,4,3,3802,Honeycrisp,2,Poor,honeycrisp.jpg
69,634,5,1,3803,Pink Lady,4,Average,pinkLady.jpg
94,634,5,2,3803,Pink Lady,3,Poor,pinkLady.jpg
61,634,5,3,3803,Fuji,3.5,Average,fuji.jpg
46,634,6,1,3804,Fuji,2,Average,fuji.jpg
95,634,6,2,3804,Red Delicious,3,Poor,redDelicious.jpg
44,634,6,3,3804,Pink Lady,1.5,Average,pinkLady.jpg
44,635,1,1,3805,Pink Lady,1.5,Average,pinkLady.jpg
27,635,1,2,3805,Gala,3.5,Excellent,gala.jpg
59,635,1,3,3805,Pink Lady,3,Average,pinkLady.jpg
81,635,2,1,3806,Fuji,2,Poor,fuji.jpg
79,635,2,2,3806,Pink Lady,1.5,Poor,pinkLady.jpg
48,635,2,3,3806,Honeycrisp,2,Average,honeycrisp.jpg
70,635,3,1,3807,Red Delicious,4,Average,redDelicious.jpg
87,635,3,2,3807,Gala,2.5,Poor,gala.jpg
60,635,3,3,3807,Red Delicious,3,Average,redDelicious.jpg
37,635,4,1,3808,Gala,1,Average,gala.jpg
84,635,4,2,3808,Pink Lady,2,Poor,pinkLady.jpg
16,635,4,3,3808,Fuji,2.5,Excellent,fuji.jpg
13,635,5,1,3809,Honeycrisp,2,Excellent,honeycrisp.jpg
51,635,5,2,3809,Fuji,2.5,Average,fuji.jpg
86,635,5,3,3809,Fuji,2.5,Poor,fuji.jpg
4,635,6,1,3810,Pink Lady,1,Excellent,pinkLady.jpg
17,635,6,2,3810,Gala,2.5,Excellent,gala.jpg
65,635,6,3,3810,Red Delicious,3.5,Average,redDelicious.jpg
31,636,1,1,3811,Fuji,4,Excellent,fuji.jpg
39,636,1,2,3811,Pink Lady,1,Average,pinkLady.jpg
64,636,1,3,3811,Pink Lady,3.5,Average,pinkLady.jpg
69,636,2,1,3812,Pink Lady,4,Average,pinkLady.jpg
92,636,2,2,3812,Gala,3,Poor,gala.jpg
14,636,2,3,3812,Pink Lady,2,Excellent,pinkLady.jpg
46,636,3,1,3813,Fuji,2,Average,fuji.jpg
60,636,3,2,3813,Red Delicious,3,Average,redDelicious.jpg
38,636,3,3,3813,Honeycrisp,1,Average,honeycrisp.jpg
39,636,4,1,3814,Pink Lady,1,Average,pinkLady.jpg
58,636,4,2,3814,Honeycrisp,3,Average,honeycrisp.jpg
89,636,4,3,3814,Pink Lady,2.5,Poor,pinkLady.jpg
23,636,5,1,3815,Honeycrisp,3,Excellent,honeycrisp.jpg
79,636,5,2,3815,Pink Lady,1.5,Poor,pinkLady.jpg
45,636,5,3,3815,Red Delicious,1.5,Average,redDelicious.jpg
42,636,6,1,3816,Gala,1.5,Average,gala.jpg
105,636,6,2,3816,Red Delicious,4,Poor,redDelicious.jpg
9,636,6,3,3816,Pink Lady,1.5,Excellent,pinkLady.jpg
83,637,1,1,3817,Honeycrisp,2,Poor,honeycrisp.jpg
31,637,1,2,3817,Fuji,4,Excellent,fuji.jpg
16,637,1,3,3817,Fuji,2.5,Excellent,fuji.jpg
27,637,2,1,3818,Gala,3.5,Excellent,gala.jpg
90,637,2,2,3818,Red Delicious,2.5,Poor,redDelicious.jpg
3,637,2,3,3818,Honeycrisp,1,Excellent,honeycrisp.jpg
71,637,3,1,3819,Fuji,1,Poor,fuji.jpg
97,637,3,2,3819,Gala,3.5,Poor,gala.jpg
55,637,3,3,3819,Red Delicious,2.5,Average,redDelicious.jpg
51,637,4,1,3820,Fuji,2.5,Average,fuji.jpg
80,637,4,2,3820,Red Delicious,1.5,Poor,redDelicious.jpg
60,637,4,3,3820,Red Delicious,3,Average,redDelicious.jpg
67,637,5,1,3821,Gala,4,Average,gala.jpg
64,637,5,2,3821,Pink Lady,3.5,Average,pinkLady.jpg
15,637,5,3,3821,Red Delicious,2,Excellent,redDelicious.jpg
42,637,6,1,3822,Gala,1.5,Average,gala.jpg
16,637,6,2,3822,Fuji,2.5,Excellent,fuji.jpg
15,637,6,3,3822,Red Delicious,2,Excellent,redDelicious.jpg
79,638,1,1,3823,Pink Lady,1.5,Poor,pinkLady.jpg
32,638,1,2,3823,Gala,4,Excellent,gala.jpg
63,638,1,3,3823,Honeycrisp,3.5,Average,honeycrisp.jpg
81,638,2,1,3824,Fuji,2,Poor,fuji.jpg
62,638,2,2,3824,Gala,3.5,Average,gala.jpg
41,638,2,3,3824,Fuji,1.5,Average,fuji.jpg
47,638,3,1,3825,Gala,2,Average,gala.jpg
95,638,3,2,3825,Red Delicious,3,Poor,redDelicious.jpg
84,638,3,3,3825,Pink Lady,2,Poor,pinkLady.jpg
83,638,4,1,3826,Honeycrisp,2,Poor,honeycrisp.jpg
101,638,4,2,3826,Fuji,4,Poor,fuji.jpg
44,638,4,3,3826,Pink Lady,1.5,Average,pinkLady.jpg
14,638,5,1,3827,Pink Lady,2,Excellent,pinkLady.jpg
83,638,5,2,3827,Honeycrisp,2,Poor,honeycrisp.jpg
42,638,5,3,3827,Gala,1.5,Average,gala.jpg
1,638,6,1,3828,Fuji,1,Excellent,fuji.jpg
23,638,6,2,3828,Honeycrisp,3,Excellent,honeycrisp.jpg
31,638,6,3,3828,Fuji,4,Excellent,fuji.jpg
8,639,1,1,3829,Honeycrisp,1.5,Excellent,honeycrisp.jpg
31,639,1,2,3829,Fuji,4,Excellent,fuji.jpg
22,639,1,3,3829,Gala,3,Excellent,gala.jpg
43,639,2,1,3830,Honeycrisp,1.5,Average,honeycrisp.jpg
91,639,2,2,3830,Fuji,3,Poor,fuji.jpg
100,639,2,3,3830,Red Delicious,3.5,Poor,redDelicious.jpg
83,639,3,1,3831,Honeycrisp,2,Poor,honeycrisp.jpg
3,639,3,2,3831,Honeycrisp,1,Excellent,honeycrisp.jpg
27,639,3,3,3831,Gala,3.5,Excellent,gala.jpg
6,639,4,1,3832,Fuji,1.5,Excellent,fuji.jpg
59,639,4,2,3832,Pink Lady,3,Average,pinkLady.jpg
76,639,4,3,3832,Fuji,1.5,Poor,fuji.jpg
71,639,5,1,3833,Fuji,1,Poor,fuji.jpg
26,639,5,2,3833,Fuji,3.5,Excellent,fuji.jpg
77,639,5,3,3833,Gala,1.5,Poor,gala.jpg
97,639,6,1,3834,Gala,3.5,Poor,gala.jpg
49,639,6,2,3834,Pink Lady,2,Average,pinkLady.jpg
73,639,6,3,3834,Honeycrisp,1,Poor,honeycrisp.jpg
57,640,1,1,3835,Gala,3,Average,gala.jpg
81,640,1,2,3835,Fuji,2,Poor,fuji.jpg
69,640,1,3,3835,Pink Lady,4,Average,pinkLady.jpg
72,640,2,1,3836,Gala,1,Poor,gala.jpg
15,640,2,2,3836,Red Delicious,2,Excellent,redDelicious.jpg
57,640,2,3,3836,Gala,3,Average,gala.jpg
103,640,3,1,3837,Honeycrisp,4,Poor,honeycrisp.jpg
8,640,3,2,3837,Honeycrisp,1.5,Excellent,honeycrisp.jpg
15,640,3,3,3837,Red Delicious,2,Excellent,redDelicious.jpg
96,640,4,1,3838,Fuji,3.5,Poor,fuji.jpg
73,640,4,2,3838,Honeycrisp,1,Poor,honeycrisp.jpg
7,640,4,3,3838,Gala,1.5,Excellent,gala.jpg
6,640,5,1,3839,Fuji,1.5,Excellent,fuji.jpg
34,640,5,2,3839,Pink Lady,4,Excellent,pinkLady.jpg
93,640,5,3,3839,Honeycrisp,3,Poor,honeycrisp.jpg
64,640,6,1,3840,Pink Lady,3.5,Average,pinkLady.jpg
1,640,6,2,3840,Fuji,1,Excellent,fuji.jpg
42,640,6,3,3840,Gala,1.5,Average,gala.jpg
63,641,1,1,3841,Honeycrisp,3.5,Average,honeycrisp.jpg
44,641,1,2,3841,Pink Lady,1.5,Average,pinkLady.jpg
19,641,1,3,3841,Pink Lady,2.5,Excellent,pinkLady.jpg
74,641,2,1,3842,Pink Lady,1,Poor,pinkLady.jpg
70,641,2,2,3842,Red Delicious,4,Average,redDelicious.jpg
26,641,2,3,3842,Fuji,3.5,Excellent,fuji.jpg
85,641,3,1,3843,Red Delicious,2,Poor,redDelicious.jpg
52,641,3,2,3843,Gala,2.5,Average,gala.jpg
92,641,3,3,3843,Gala,3,Poor,gala.jpg
27,641,4,1,3844,Gala,3.5,Excellent,gala.jpg
99,641,4,2,3844,Pink Lady,3.5,Poor,pinkLady.jpg
102,641,4,3,3844,Gala,4,Poor,gala.jpg
66,641,5,1,3845,Fuji,4,Average,fuji.jpg
82,641,5,2,3845,Gala,2,Poor,gala.jpg
67,641,5,3,3845,Gala,4,Average,gala.jpg
97,641,6,1,3846,Gala,3.5,Poor,gala.jpg
46,641,6,2,3846,Fuji,2,Average,fuji.jpg
48,641,6,3,3846,Honeycrisp,2,Average,honeycrisp.jpg
15,642,1,1,3847,Red Delicious,2,Excellent,redDelicious.jpg
26,642,1,2,3847,Fuji,3.5,Excellent,fuji.jpg
105,642,1,3,3847,Red Delicious,4,Poor,redDelicious.jpg
57,642,2,1,3848,Gala,3,Average,gala.jpg
34,642,2,2,3848,Pink Lady,4,Excellent,pinkLady.jpg
97,642,2,3,3848,Gala,3.5,Poor,gala.jpg
3,642,3,1,3849,Honeycrisp,1,Excellent,honeycrisp.jpg
67,642,3,2,3849,Gala,4,Average,gala.jpg
104,642,3,3,3849,Pink Lady,4,Poor,pinkLady.jpg
46,642,4,1,3850,Fuji,2,Average,fuji.jpg
87,642,4,2,3850,Gala,2.5,Poor,gala.jpg
104,642,4,3,3850,Pink Lady,4,Poor,pinkLady.jpg
102,642,5,1,3851,Gala,4,Poor,gala.jpg
16,642,5,2,3851,Fuji,2.5,Excellent,fuji.jpg
95,642,5,3,3851,Red Delicious,3,Poor,redDelicious.jpg
52,642,6,1,3852,Gala,2.5,Average,gala.jpg
20,642,6,2,3852,Red Delicious,2.5,Excellent,redDelicious.jpg
78,642,6,3,3852,Honeycrisp,1.5,Poor,honeycrisp.jpg
18,643,1,1,3853,Honeycrisp,2.5,Excellent,honeycrisp.jpg
7,643,1,2,3853,Gala,1.5,Excellent,gala.jpg
47,643,1,3,3853,Gala,2,Average,gala.jpg
16,643,2,1,3854,Fuji,2.5,Excellent,fuji.jpg
88,643,2,2,3854,Honeycrisp,2.5,Poor,honeycrisp.jpg
78,643,2,3,3854,Honeycrisp,1.5,Poor,honeycrisp.jpg
6,643,3,1,3855,Fuji,1.5,Excellent,fuji.jpg
55,643,3,2,3855,Red Delicious,2.5,Average,redDelicious.jpg
39,643,3,3,3855,Pink Lady,1,Average,pinkLady.jpg
68,643,4,1,3856,Honeycrisp,4,Average,honeycrisp.jpg
32,643,4,2,3856,Gala,4,Excellent,gala.jpg
58,643,4,3,3856,Honeycrisp,3,Average,honeycrisp.jpg
105,643,5,1,3857,Red Delicious,4,Poor,redDelicious.jpg
77,643,5,2,3857,Gala,1.5,Poor,gala.jpg
4,643,5,3,3857,Pink Lady,1,Excellent,pinkLady.jpg
86,643,6,1,3858,Fuji,2.5,Poor,fuji.jpg
22,643,6,2,3858,Gala,3,Excellent,gala.jpg
50,643,6,3,3858,Red Delicious,2,Average,redDelicious.jpg
93,644,1,1,3859,Honeycrisp,3,Poor,honeycrisp.jpg
103,644,1,2,3859,Honeycrisp,4,Poor,honeycrisp.jpg
54,644,1,3,3859,Pink Lady,2.5,Average,pinkLady.jpg
52,644,2,1,3860,Gala,2.5,Average,gala.jpg
36,644,2,2,3860,Fuji,1,Average,fuji.jpg
99,644,2,3,3860,Pink Lady,3.5,Poor,pinkLady.jpg
92,644,3,1,3861,Gala,3,Poor,gala.jpg
28,644,3,2,3861,Honeycrisp,3.5,Excellent,honeycrisp.jpg
46,644,3,3,3861,Fuji,2,Average,fuji.jpg
14,644,4,1,3862,Pink Lady,2,Excellent,pinkLady.jpg
26,644,4,2,3862,Fuji,3.5,Excellent,fuji.jpg
43,644,4,3,3862,Honeycrisp,1.5,Average,honeycrisp.jpg
18,644,5,1,3863,Honeycrisp,2.5,Excellent,honeycrisp.jpg
6,644,5,2,3863,Fuji,1.5,Excellent,fuji.jpg
1,644,5,3,3863,Fuji,1,Excellent,fuji.jpg
90,644,6,1,3864,Red Delicious,2.5,Poor,redDelicious.jpg
72,644,6,2,3864,Gala,1,Poor,gala.jpg
68,644,6,3,3864,Honeycrisp,4,Average,honeycrisp.jpg
68,645,1,1,3865,Honeycrisp,4,Average,honeycrisp.jpg
76,645,1,2,3865,Fuji,1.5,Poor,fuji.jpg
79,645,1,3,3865,Pink Lady,1.5,Poor,pinkLady.jpg
29,645,2,1,3866,Pink Lady,3.5,Excellent,pinkLady.jpg
74,645,2,2,3866,Pink Lady,1,Poor,pinkLady.jpg
3,645,2,3,3866,Honeycrisp,1,Excellent,honeycrisp.jpg
67,645,3,1,3867,Gala,4,Average,gala.jpg
74,645,3,2,3867,Pink Lady,1,Poor,pinkLady.jpg
68,645,3,3,3867,Honeycrisp,4,Average,honeycrisp.jpg
89,645,4,1,3868,Pink Lady,2.5,Poor,pinkLady.jpg
50,645,4,2,3868,Red Delicious,2,Average,redDelicious.jpg
21,645,4,3,3868,Fuji,3,Excellent,fuji.jpg
72,645,5,1,3869,Gala,1,Poor,gala.jpg
69,645,5,2,3869,Pink Lady,4,Average,pinkLady.jpg
80,645,5,3,3869,Red Delicious,1.5,Poor,redDelicious.jpg
51,645,6,1,3870,Fuji,2.5,Average,fuji.jpg
28,645,6,2,3870,Honeycrisp,3.5,Excellent,honeycrisp.jpg
89,645,6,3,3870,Pink Lady,2.5,Poor,pinkLady.jpg
87,646,1,1,3871,Gala,2.5,Poor,gala.jpg
65,646,1,2,3871,Red Delicious,3.5,Average,redDelicious.jpg
100,646,1,3,3871,Red Delicious,3.5,Poor,redDelicious.jpg
87,646,2,1,3872,Gala,2.5,Poor,gala.jpg
39,646,2,2,3872,Pink Lady,1,Average,pinkLady.jpg
86,646,2,3,3872,Fuji,2.5,Poor,fuji.jpg
51,646,3,1,3873,Fuji,2.5,Average,fuji.jpg
79,646,3,2,3873,Pink Lady,1.5,Poor,pinkLady.jpg
33,646,3,3,3873,Honeycrisp,4,Excellent,honeycrisp.jpg
11,646,4,1,3874,Fuji,2,Excellent,fuji.jpg
71,646,4,2,3874,Fuji,1,Poor,fuji.jpg
66,646,4,3,3874,Fuji,4,Average,fuji.jpg
103,646,5,1,3875,Honeycrisp,4,Poor,honeycrisp.jpg
18,646,5,2,3875,Honeycrisp,2.5,Excellent,honeycrisp.jpg
53,646,5,3,3875,Honeycrisp,2.5,Average,honeycrisp.jpg
33,646,6,1,3876,Honeycrisp,4,Excellent,honeycrisp.jpg
56,646,6,2,3876,Fuji,3,Average,fuji.jpg
2,646,6,3,3876,Gala,1,Excellent,gala.jpg
